smiles,score
Nc1cc(C(=O)NC2COCCC2NC(=O)CCCc2ccc3ccccc3c2)ccc1S(N)(=O)=O,-28.412107
O=C(NCC1(CNC(=O)C23CCC(CO)(CC2)CC3)CC1)C1COc2cc(O)ccc2C1,-21.153758
Fc1cccc(-c2ccc(C3CC3)s2)c1,-23.094312
O=C(Nc1ccccc1C(=O)NCC1(CNC(=O)c2cc([N+](=O)[O-])c[nH]c2=O)CC1)c1cccs1,-35.21363
COC(=O)C1CN(Cc2nc3cc(C(F)(F)F)ccc3c(=O)[nH]2)CC1c1ccc(OC)cc1,-26.233767
Cc1cccc(Cn2cccc(C(=O)NC3(CNC(=O)c4cc(F)c[nH]c4=O)CCC3)c2=O)c1,-35.275576
O=C1CCC(OC(=O)c2ccc(-c3cc(F)c(F)c(F)c3)cc2)C(=O)N1,-27.862028
NS(=O)(=O)c1ccc(CC(=O)N2CCCC2CNC(=O)c2c[nH]c3ccccc3c2=O)s1,-35.627664
CCOc1ccc(F)c(C(=O)N2CC=CCO2)c1F,-24.186895
Fc1cccc(Cl)c1CN1CCSCC1,-21.34609
O=C(NC1CCCC1NC(=O)c1cccn1Cc1cccs1)c1ccc(-c2cn[nH]c2)cc1,-30.180048
O=C1NC2(CCCC2)C(=O)N1CCNc1nc(C2CC2)nc2ccccc12,-25.720155
CC(C)NC(=O)c1ccc(NC(=O)N2CCCC23CCC3)cc1,-24.985543
Cc1cc(Cl)cc(C)c1OC(C)C(=O)NNC(=O)Nc1ccc(Cl)c(Cl)c1,-28.963408
CN(CCN1CC(C)(C)OCC1CO)S(C)(=O)=O,-19.600397
O=C(CN(Cc1ccccc1)c1ccccc1)NC1(CNC(=O)c2ccc(Sc3ccc(Cl)cc3)o2)CCCC1,-27.434584
CCOC1CC(COC(=O)C2=CCCC2)C1,-20.304355
Cc1ncc2ccccc2c1C(=O)OCc1ccc(C(C)C)cc1,-24.588914
CCOC(=O)CSC1CCC1=O,-14.779692
NC(=O)CN(Cc1ccccc1)c1cccc(NC(=O)c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,-34.018643
O=C(Cc1ccc(Br)cc1)Nc1ccsc1C(=O)NCc1ccc(-c2ccccc2)s1,-27.450352
COc1ccc(C)cc1C(=O)Nc1cc(C(C)(C)C)ns1,-24.868264
NC(=O)CCC(C(=O)N1CCCC1c1nccs1)n1cc(CNC2CCOCC2)nn1,-23.540315
CCC(NC(=O)c1nccc2[nH]ccc12)c1cccc(OC)c1OC,-19.909284
O=C(NCc1ccc(N2CCNC2=O)cc1)c1cc(S(=O)(=O)Nc2ccccc2F)c(Cl)cc1Cl,-31.230349
Cc1c(C)c(CC(=O)Nc2ccccc2-c2ccc(Cl)cc2)c(C)c(C)c1Br,-23.91244
O=C(CNS(=O)(=O)c1cccc(F)c1)NCC1CC(NC(=O)c2c[nH]nc2-c2cccc(F)c2)C1,-35.486419
Nc1nc2c(C(=O)NCC3(CNC(=O)c4ccc(-c5ccc(F)cc5)o4)CC3)cccc2o1,-37.462657
O=C(CNC(=O)c1c[nH]c(=O)[nH]c1=O)NC1CCC(NC(=O)c2ccc(=O)n(-c3ccccc3)n2)C1,-33.718048
NS(=O)(=O)c1ccc(CCC(=O)NCC2(CNC(=O)CC(=O)Nc3nccs3)CC2)cc1,-29.01284
C=C(C)c1cc(C(O)C(F)(F)F)ccc1OC,-22.803053
C=CC1(C(=O)NCC(C)CNC(=O)C2CC3C=CC2C3)CCCCC1,-24.91779
Cc1nc(CC(=O)N2CCN(C(=O)c3cc(Cl)c[nH]3)CC2)c(Cl)s1,-27.588701
O=C(CNC(=O)c1cccs1)NCC1(CNC(=O)c2cccn2Cc2cccs2)CC1,-29.937195
NS(=O)(=O)NC1CCN(S(=O)(=O)c2ccc(Cl)cn2)CC1,-33.153677
CCCC1(C)CCN1C(=O)c1n[nH]c2ccccc12,-24.373009
Cc1nn2c(=O)cc(CNC3(c4ccccc4)CCC3)nc2s1,-21.016229
CC(=O)N1CCc2cc(C(=O)NCC3(CNC(=O)CNC(=O)NCc4ccco4)CCC3)ccc21,-26.46892
O=C(Cc1ccccc1)NCCNC(=O)NC1CCCCC1NC(=O)c1ccccc1,-32.686156
COc1cscc1C(=O)NCCCN(CCO)C(=O)CC1CCC(=O)NC1=O,-24.424909
NC(=O)NCc1ccc(C(=O)NC2CCC2NC(=O)c2ccc(Cn3cc([N+](=O)[O-])cn3)cc2)cc1,-42.095177
CC(C)(C)c1ccc(NC(=O)NCCCC2C=NNC2=O)cc1F,-27.423103
NS(=O)(=O)c1ccc(C(=O)NC2(CCNC(=O)c3ccc(=O)[nH]c3)CCC2)cc1,-31.823116
CCOC(=O)c1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(Oc4ccncc4)c(C)c3)CC2)o1,-28.961336
O=C(Cc1c[nH][nH]c1=O)NC/C=C/CNC(=O)c1cc(Cl)ccc1Sc1ccccc1,-34.487375
Nc1c(C(=O)NC2CCN(C(=O)C(NC(=O)c3ccco3)c3ccccc3)C2)[nH]c(=O)[nH]c1=O,-34.218283
NS(=O)(=O)c1cc2sc(C(=O)NCC3(CNC(=O)c4ccc(NC(=O)c5ccccc5)cc4)CCC3)cc2s1,-28.95141
CCOc1ccccc1OCC(=O)NCC1C2CN(C(=O)Cn3nnc(-c4ccco4)n3)CC12,-20.618295
O=C(Nc1cccc(-c2ccsc2)c1)Nc1ccccc1C(=O)N1CCCCCC1,-31.191467
Cc1cc(CNC(=O)C2Cc3cc(F)ccc3NC2=O)ccn1,-26.155997
CCOC(=O)CCC(=O)N1CC2CCC(C1)N2C(=O)c1cc2c(Cl)cc(Cl)cc2[nH]1,-23.315112
CCN(Cc1cc(F)ccc1Oc1ccc(Cl)cc1)C(=O)CCc1ccccc1-n1cc(C2(O)CCOCC2)nn1,-23.540161
Cc1ccc(NC(=O)C(=O)NCC2CCCC2NC(=O)c2ccc(-c3ccc(Cl)cc3Cl)o2)cc1,-29.532615
CC(C)C(NCc1ccc2[nH]c(=O)[nH]c2c1)C(=O)OC(C)(C)C,-19.801622
O=C(CNC(=O)NCc1ccco1)NCC(NC(=O)c1c(Cl)c2ccccc2[nH]c1=O)C1CCC1,-33.471446
CC(NC(=O)c1ccnc(N2CCOCC2)n1)c1cn(-c2cnn(C)c2)nn1,-22.805792
O=C(NCc1nccn1CCc1ccccc1)C(=O)Nc1cccc2[nH]ccc12,-27.961055
CCC(C)(C)CN1CCc2cc(C(C)(C)C)ccc21,-21.559311
C=CCC(CNC(=O)Cc1ccc(NC(N)=O)cc1)NC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1,-33.641283
O=C(CC(=O)N1CCC1CNC(=O)c1ccc(Sc2ccccc2)cc1)NC1CC1,-30.041207
CC(C)(C)NC(C)(C)c1cn(CC2CCC(NC(=O)c3cccc(C(F)(F)F)n3)C2)nn1,-19.11272
O=C(c1ccc(OC2CCOCC2)cc1)N1CC2CN(C(=O)c3ccc4[nH]ccc4c3)CC2C1,-26.87621
Cc1ccc2[nH]cc(C(=O)NC3(CNC(=O)c4ccc(S(=O)(=O)c5ccccc5)cc4)CCC3)c(=O)c2c1,-32.219167
NS(=O)(=O)c1cc2sc(C(=O)NC3CCCC3NC(=O)c3ccc(NC(=O)c4ccc(Br)o4)cc3)cc2s1,-34.923045
CCCCOc1ccc(/C=N/OCC(=O)Nc2sc3c(c2C(=O)c2ccccc2)CCCC3)cc1OC,-28.809981
COC(=O)Nc1ccc(NC(=O)Cn2cc(N)c(C)n2)cc1F,-22.955151
Cc1csc(CCCNC(=O)NCc2ccc(O)c(F)c2)n1,-23.06947
O=C(Nc1ncnn2cccc12)C1CC2(C1)CC(F)(F)C2,-25.032138
